Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2013,Zona urbana,11/03/2013,SE,999999,TERRASSA,Valles Occidental,Barcelona,0,1,0,1,1,0,0,1,0,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Un sol sentit,Caiguda en la via,NA,Zona urbana,Relliscós,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,6,Matí,Bolcada a la calcada,dill-dij
2013,Carretera,28/05/2013,AP-7,314,CAMARLES,Baix Ebre,Tarragona,0,1,1,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Autopista,Estatal,Pla,"Calma, vent molt suau",Feiners,18.22,Tarda,Sortida de la calcada sense especificar,dill-dij
2013,Carretera,25/05/2013,A-2,610,CORNELLA DE LLOBREGAT,Baix Llobregat,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,70,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Caiguda en la via,NA,Carretera,Sec i net,Autovia,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,8.1,Matí,Bolcada a la calcada,dis
2013,Carretera,31/05/2013,C-31,198.1,HOSPITALET DE LLOBREGAT,Barcelones,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,80,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De nit, il·luminació artificial suficient",Sols norma prioritat de pas,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,Enllaç d'entrada o eixida,Carretera,Inundat,Autovia,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,22.1,Nit,Col.lisió d'un vehicle contra un obstacle de la calcada,div
2013,Carretera,26/05/2013,T-333,28.1,PRAT DE COMTE,Terra Alta,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,9.2,Matí,Bolcada a la calcada,dg
2013,Carretera,24/12/2013,C-15,14.5,VILAFRANCA DEL PENEDES,Alt Penedes,Barcelona,1,1,1,3,2,0,0,0,0,1,1,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident mortal,No,No,No,Si,No,Si,No,No,No,No,En secció,Senyal velocitat,"De nit, il·luminació artificial insuficient",NA,Doble sentit,Col·lisió frontal,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,20.05,Tarda,Col.lisió de vehicles en marxa,dill-dij
2013,Zona urbana,07/06/2013,SE,999999,AGER,Noguera,Lleida,0,1,0,1,1,0,0,0,0,0,1,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,Obres,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Altres,NA,Zona urbana,Relliscós,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,16.5,Tarda,Altres,div
2013,Carretera,17/10/2013,AP-7,324.5,AMPOSTA,Montsia,Tarragona,1,0,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,Si,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Autopista,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,16.29,Tarda,Sortida de la calcada sense especificar,dill-dij
2013,Carretera,14/10/2013,A-2,485.5,FONDARELLA,Pla d'Urgell,Lleida,0,1,0,1,1,0,1,0,0,0,0,0,0,NA,Si,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,Arribant o eixint intersecció fins 50m,Genérica via,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Encalç,Giratòria,Carretera,Sec i net,Autovia,Estatal,Sense especificar,"Calma, vent molt suau",Feiners,9.3,Matí,Col.lisió de vehicles en marxa,dill-dij
2013,Carretera,12/10/2013,CR,0.1,SIDAMON,Pla d'Urgell,Lleida,0,3,0,3,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Altres,Municipal,Pla,"Calma, vent molt suau",CapDeSetmana,21.3,Tarda,Sortida de la calcada sense especificar,dis
2013,Carretera,07/10/2013,BV-2122,1,SANT MARTI SARROCA,Alt Penedes,Barcelona,1,0,1,2,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Doble sentit,Altres,NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",Feiners,6.37,Matí,Altres,dill-dij
2014,Zona urbana,20/12/2014,SE,999999,TORREDEMBARRA,Tarragones,Tarragona,0,1,0,1,2,1,0,0,0,1,0,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,En secció,Senyal velocitat,"De nit, il·luminació artificial insuficient",NA,Doble sentit,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,21.3,Tarda,Atropellament,dis
2014,Carretera,04/09/2014,GI-523,1.6,TORTELLA,Garrotxa,Girona,0,1,1,2,1,0,0,1,0,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, sense llum artificial",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,21.41,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2014,Zona urbana,28/01/2014,SE,999999,VALLS,Alt Camp,Tarragona,0,1,0,1,1,0,1,0,0,0,0,0,0,100,Si,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Envestida (frontal lateral),NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,19,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,08/07/2014,N-152,0.4,PUIGCERDA,Cerdanya,Girona,0,1,0,1,1,0,0,0,1,0,0,0,0,40,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Arribant o eixint intersecció fins 50m,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Caiguda en la via,Giratòria,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",Feiners,13.19,Matí,Bolcada a la calcada,dill-dij
2014,Zona urbana,30/08/2014,SE,999999,MANRESA,Bages,Barcelona,0,1,1,2,2,0,0,1,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Un sol sentit,Envestida (frontal lateral),Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,16.18,Tarda,Col.lisió de vehicles en marxa,dis
2014,Carretera,17/09/2014,C-55,64.5,CARDONA,Bages,Barcelona,1,0,3,4,2,0,0,0,0,2,0,0,0,60,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Senyal velocitat,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Envestida (frontal lateral),Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",Feiners,11.12,Matí,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,20/01/2014,C-16,30.2,VILADECAVALLS,Valles Occidental,Barcelona,0,1,3,4,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Desmunt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Autopista,Autonòmica,Pla,"Calma, vent molt suau",Feiners,12.03,Matí,Sortida de la calcada sense especificar,dill-dij
2014,Carretera,16/03/2014,SE,999999,FORES,Conca de Barbera,Tarragona,0,1,0,1,1,0,1,0,0,0,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Carretera,Sec i net,Camí rural/pista forestal,NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,11.56,Matí,Altres,dg
2014,Carretera,17/06/2014,N-152a,15.7,SANTA PERPETUA DE MO,Valles Occidental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Pla,"Calma, vent molt suau",Feiners,14.44,Tarda,Sortida de la calcada sense especificar,dill-dij
2014,Carretera,21/05/2014,N-II,666.2,CALELLA,Maresme,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,60,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Atropellament,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",Feiners,14.27,Tarda,Atropellament,dill-dij
2014,Carretera,05/06/2014,SE,999999,SITGES,Garraf,Barcelona,0,1,0,1,1,0,1,0,0,0,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Carretera,Sec i net,Camí rural/pista forestal,Altres,Sense especificar,"Calma, vent molt suau",Feiners,12.09,Matí,Altres,dill-dij
2014,Zona urbana,26/04/2014,SE,999999,SABADELL,Valles Occidental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,22.3,Nit,Col.lisió d'un vehicle contra un obstacle de la calcada,dis
2014,Zona urbana,21/06/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Semàfor,Doble sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,23.25,Nit,Atropellament,dis
2014,Carretera,20/03/2014,C-66,51.7,SERINYA,Pla de l'Estany,Girona,0,1,0,1,2,0,0,0,0,1,1,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Rampa o pendent,"Calma, vent molt suau",Feiners,15.29,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Carretera,18/01/2014,N-340,1173.5,"RIERA DE GAIA, LA",Tarragones,Tarragona,0,1,4,5,2,0,0,0,0,2,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,Si,No,No,No,No,No,No,En secció,Senyal velocitat,"De dia, dia clar",NA,Doble sentit,Fregament o col·lisió lateral,NA,Carretera,Sec i net,Carretera convencional,Estatal,Pla,"Calma, vent molt suau",CapDeSetmana,15.53,Tarda,Col.lisió de vehicles en marxa,dis
2014,Zona urbana,11/05/2014,SE,999999,SANT FELIU DE LLOBREGAT,Baix Llobregat,Barcelona,0,2,1,3,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,Alba o capvespre,NA,Un sol sentit,Resta sortides de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,6.53,Matí,Sortida de la calcada sense especificar,dg
2014,Zona urbana,17/04/2014,SE,999999,SABADELL,Valles Occidental,Barcelona,1,0,0,1,1,0,0,1,0,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident mortal,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Altres,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,1.5,Nit,Altres,dill-dij
2014,Zona urbana,10/07/2014,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,1,1,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Semàfor,Un sol sentit,Fregament o col·lisió lateral,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,15.36,Tarda,Col.lisió de vehicles en marxa,dill-dij
2014,Zona urbana,10/05/2014,SE,999999,SANT CLIMENT DE LLOBREGAT,Baix Llobregat,Barcelona,0,1,0,1,1,0,1,0,0,0,0,0,0,NA,No,No n'hi ha,Terraplé,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,Si,No,No,Sense especificar,No,No,No,Si,Sense especificar,Arribant o eixint intersecció fins 50m,Genérica via,"De dia, dia clar",Sols norma prioritat de pas,Doble sentit,Caiguda en la via,Encreuament o intersecció en X o +,Travessera,Relliscós,Camí rural/pista forestal,Municipal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,10,Matí,Bolcada a la calcada,dis
2014,Zona urbana,20/12/2014,SE,999999,REUS,Baix Camp,Tarragona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,Si,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,16.02,Tarda,Bolcada a la calcada,dis
2014,Zona urbana,03/01/2014,SE,999999,CASTELLBISBAL,Valles Occidental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",CapDeSetmana,20.25,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,div
2015,Zona urbana,22/05/2015,SE,999999,TERRASSA,Valles Occidental,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,Si,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Atropellament,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,7.45,Matí,Atropellament,div
2015,Zona urbana,04/06/2015,SE,999999,ALELLA,Maresme,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,10,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,No,No,No,Sense especificar,No,No,No,No,Sense especificar,En secció,Senyal velocitat,"De dia, dia clar",NA,Un sol sentit,Caiguda en la via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),Municipal,Sense especificar,"Calma, vent molt suau",Feiners,21.1,Tarda,Bolcada a la calcada,dill-dij
2015,Carretera,06/11/2015,BV-5116,0,GUALBA,Valles Oriental,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,50,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Municipal,Pla,"Calma, vent molt suau",CapDeSetmana,22.11,Nit,Sortida de la calcada sense especificar,div
2015,Zona urbana,02/02/2015,SE,999999,ARENYS DE MAR,Maresme,Barcelona,0,1,0,1,2,1,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,Si,Arribant o eixint intersecció fins 50m,Genérica via,"De dia, dia clar",NA,Doble sentit,Atropellament,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,14.4,Tarda,Atropellament,dill-dij
2015,Carretera,01/01/2015,AP-7,297.8,"AMETLLA DE MAR, L'",Baix Ebre,Tarragona,0,1,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Un sol sentit,Resta sortides de via,NA,Carretera,Sec i net,Autopista,Estatal,Pla,"Calma, vent molt suau",Feiners,16.48,Tarda,Sortida de la calcada sense especificar,dill-dij
2015,Carretera,18/10/2015,N-II,679.5,PALAFOLLS,Maresme,Barcelona,0,1,2,3,1,0,0,0,0,1,0,0,0,60,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Pluja dèbil,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,Alba o capvespre,NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Estatal,Rampa o pendent,"Calma, vent molt suau",CapDeSetmana,6.33,Matí,Sortida de la calcada sense especificar,dg
2015,Carretera,24/09/2015,L-511,5.9,ISONA I CONCA DELLA,Pallars Jussa,Lleida,0,1,0,1,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Doble sentit,Caiguda en la via,NA,Carretera,Sec i net,Carretera convencional,Provincial,Rampa o pendent,"Calma, vent molt suau",Feiners,17.01,Tarda,Bolcada a la calcada,dill-dij
2015,Zona urbana,19/03/2015,SE,999999,ROSES,Alt Emporda,Girona,0,1,0,1,1,0,0,0,1,0,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,Sense especificar,Si,No,No,Sense especificar,No,No,Si,No,No,En secció,Genérica via,"De nit, il·luminació artificial suficient",NA,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",Feiners,20.3,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2015,Zona urbana,24/08/2015,SE,999999,BARCELONA,Barcelones,Barcelona,0,1,0,1,2,0,0,0,1,1,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De nit, il·luminació artificial suficient",Semàfor,Un sol sentit,Fregament o col·lisió lateral,Encreuament o intersecció en X o +,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,20.2,Tarda,Col.lisió de vehicles en marxa,dill-dij
2015,Carretera,06/12/2015,C-14,136.9,BASSELLA,Alt Urgell,Lleida,0,1,0,1,1,0,0,0,0,1,0,0,0,100,No,No n'hi ha,Mixt,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Senyal velocitat,"De nit, sense llum artificial",NA,Doble sentit,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Autonòmica,Pla,"Calma, vent molt suau",CapDeSetmana,20.35,Tarda,Sortida de la calcada sense especificar,dg
2015,Zona urbana,24/12/2015,SE,999999,CAMBRILS,Baix Camp,Tarragona,0,1,0,1,1,0,1,0,0,0,0,0,0,100,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Xoc amb animal a la calçada,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,NA,"Calma, vent molt suau",Feiners,11,Matí,Col.lisió d'un vehicle contra un obstacle de la calcada,dill-dij
2015,Zona urbana,07/08/2015,SE,999999,HOSPITALET DE LLOBREGAT,Barcelones,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,NA,No,No n'hi ha,Sense Especificar,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,Sense especificar,Xoc contra objecte/obstacle sense sortida prèvia de via,NA,Zona urbana,Sec i net,Via urbana( inclou carrer i carrer residencial),NA,Sense especificar,"Calma, vent molt suau",CapDeSetmana,15.2,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada,div
2015,Carretera,08/11/2015,GIV-5247,1.2,PORQUERES,Pla de l'Estany,Girona,0,1,1,2,1,0,0,0,1,0,0,0,0,100,No,No n'hi ha,A nivell,No n'hi ha,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,Dintre intersecció,Genérica via,"De dia, dia clar",Senyal Stop o cedeix pas,Doble sentit,Xoc contra objecte/obstacle sense sortida prèvia de via,Intersecció en T o Y,Carretera,Sec i net,Carretera convencional,Municipal,Pla,"Calma, vent molt suau",CapDeSetmana,13.41,Matí,Col.lisió d'un vehicle contra un obstacle de la calcada,dg
2015,Carretera,07/11/2015,C-62,2.6,ORISTA,Osona,Barcelona,0,1,0,1,1,0,0,0,1,0,0,0,0,999,No,No n'hi ha,Sense Especificar,NA,No n'hi ha,Bon temps,Sense funció especial,Accident greu,No,No,No,No,No,No,No,No,No,No,En secció,Genérica via,"De dia, dia clar",NA,NA,Resta sortides de via,NA,Carretera,Sec i net,Carretera convencional,Altres,Sense especificar,"Calma, vent molt suau",CapDeSetmana,7.23,Matí,Sortida de la calcada sense especificar,dis
